artifact_edge_id	loop_ref	artifact_object_id	artifact_role	artifact_category	coverage_resolution	coverage_evidence_kind	coverage_evidence_locator	review_mode	parent_metadata_digest	discovery_manifest_digest
artifact-edge-145107579137417	loop-242108014598293	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:a2a74bc8:6bf1203b:1be83b95:d2e3513d:ec51d091:11d1fdde:f38c9313:9fccf981	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-145122433514387	loop-136560367564279	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:8cb8266d:aabc4fdc:06b2d36b:7b651451:524d3c50:883478bc:87c93377:c5a2f78b	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-145224453581833	loop-117163335427186	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:47e1411b:215f1e9f:5e1b1881:ae4e1429:843323e1:caac256a:3c39d35d:8c6a1f73	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-145241752392718	loop-074474204902689	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:2149fa33:0455d7bb:ddc23b8b:31cd508a:c7827a2b:07c545c1:b113c550:a7da5684	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-145431720935835	loop-193286418131097	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:8eb33832:1446fbd8:8614dfbc:ce15621c:6d2a1df2:7e1cbc66:727952f7:2f270d73	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-145573083328958	loop-118380748255573	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:4c52437c:dcdc1a70:95a4d969:d9c10aa3:50fa4c08:c738f57a:7dbe1bfb:f63aa625	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-145700130299192	loop-091803045044026	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:69251ab1:7859a921:aa313f60:22085e73:0d51c897:f3a5ccbd:3b93768e:ee859b48	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-146139203370967	loop-151263109946039	artifact-object-125074414184481	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:09c3cb39:f6b89dfd:46fcdb88:d8bdd0f5:a7cb86db:39d03460:bf61bfae:fd22b698	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-146178780956121	loop-240248347414667	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:f6e538b9:bf876ea4:af93a9f8:667fdee6:b41629fe:690e5535:b9865f6b:20fba7a8	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-146510909829500	loop-086955607284456	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:bfdf7084:b32c1638:604a9646:fd286dcb:9f28a1b4:afadc8a9:258d3744:93b664c5	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-146560363715415	loop-236435899912681	artifact-object-112612030557394	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:9dce9557:bb54b6bd:289db576:91e80862:fa67bfa5:547eb84f:8c1be09b:56012343	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-146595768628598	loop-012186853686760	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:8ce305cd:566b6bb4:b2657c14:ebbacef7:36d609ae:0f8c9d14:43427f8f:f852cf11	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-146672622472000	loop-225730229196260	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:267f9e5b:93214bc3:7644c10a:0b4532a3:5cc1b07c:9e8a3b68:d8a0af6e:4bb75352	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-146769854508555	loop-256468637211124	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:f3d4dc97:82a9e7b3:261a36ec:1c726b82:b0d9f43c:d2568bfe:dbb1c382:c425f947	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-146821323921883	loop-026334748613498	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:5a7d348f:de1f9944:83f18c8f:e6e69ff0:9cd2594d:f5d389b2:7665cd81:27de2b27	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-147182210672973	loop-005391477004038	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:5f91d1ab:470d8524:b84a0213:69ed080c:1a3362c8:5e7376df:54ee778e:09dea24b	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-147216931464703	loop-037017745374140	artifact-object-044059915244227	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:84199108:9a49f649:4d13af18:58cf3f14:c3d3a86f:054e9e00:ec3e6e94:bc081906	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-147247823685476	loop-002832447279784	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:5108d6ae:78b164e8:6738646c:eadadbd2:ad30f4d8:2b3f275a:f4a9241f:2ffbc746	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-147364776443378	loop-279092381710639	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:3aa69f1a:66e82859:8ddc5282:c017fe29:80fe2cc7:0a9fb34d:7abe951a:62e2b0ba	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-147438983238492	loop-233705685399778	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:a8ff20fb:556a192b:732e3cca:73224d3f:64fed909:c3d1feb2:8e324019:b73612e9	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-147517315498066	loop-033717376545290	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:722e249b:42098cde:96b5da55:7d2e9659:3e948fb4:32686efa:d56110ff:c43c628c	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-147596346108090	loop-139046216216640	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:421c30ed:27aabcdc:3a20c928:e52dcc94:8b751ac6:14f760dd:2487711b:7994e4f3	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-147648456264703	loop-056474336347946	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:13da82f5:aed276a3:24d664e0:b56ee0ad:31a3bad8:65101528:ae0c9415:0c51ac7d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-147821794570422	loop-185721966664208	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:04fecac6:2ccf32c2:d4732fff:66973efe:24d22860:19ff466e:d0fe0564:def4c50e	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-147838504947664	loop-223991444831011	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:056192d4:43dc9f82:96ffef73:2221b6b1:aa706c77:c633e4b3:a6301553:7023bea1	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-148006763500446	loop-009816846305695	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:5ffc0154:0dcb782a:b9e45fab:ba408424:cbf4b1d9:639ec3ee:0981b43d:87d47b3a	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-148033289089530	loop-069387466581917	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:b455e06b:887610f4:e1ce8950:6bf049c3:a8efe2cc:a9db7d7c:f9d59e44:abc77d8a	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-148121625295891	loop-111926638544225	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:f64d95f0:49a65aa6:5bc4c734:e616dc01:0fa0b1e6:fe383ad0:9a2e57ad:4eefcd22	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-148242506073163	loop-022291879082575	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:2f20f36a:1894e4d1:c1e8816b:2e993e80:90374956:3d2ad468:ca3ee5e2:82ebc57f	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-148390713807701	loop-048600279418278	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:7f5ad68d:8d029724:71f3d874:6efa6f7d:f049af3d:41465d39:1140a3b5:8d777ba5	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-148507774008595	loop-278252734283062	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:2b26acf8:bd489a9f:07e713b4:7fa6e22f:7461898f:ab24a586:01ce07b9:d6654589	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-148571620131520	loop-087531096948808	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:ab3355f7:4ac7f072:99149956:9ee9964f:0dd28c06:4777eaff:6b077852:dedafd7b	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-148576748913117	loop-274059118332408	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:e8418141:8d3c5a8a:4402e288:6b854467:4ad5547a:95367fae:fa67fa00:514b2d56	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-148779888994219	loop-022291879082575	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:2f20f36a:1894e4d1:c1e8816b:2e993e80:90374956:3d2ad468:ca3ee5e2:82ebc57f	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-149151295519198	loop-042409755468167	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:62dc3232:23f4b11e:f9c56a8d:7535395f:0399220e:f357b5e8:fb73e47e:7204f9db	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-149441423125716	loop-164836303306762	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:a6a73882:439248bd:c0f3f0c1:893ae380:06517a6d:fa180cc2:839d033c:48fe8ffb	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-149510527151745	loop-259824632840041	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:880148af:55accf0c:6d799d35:fc5e0e35:2ee014da:ee2eb965:87528337:b887b5ea	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-149614722764131	loop-268754489968765	artifact-object-074569086379116	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:d0795402:c28c2b24:135eaf31:93146493:d98d6014:4dedf7e1:2a2435ed:36deaa69	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-149617139645939	loop-119296760463652	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:6b6717f9:1a1ea42d:54c658c4:8ba81fdb:7e66d693:b0a05c9d:52097776:ff5859d5	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-149717180166170	loop-227036177212879	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:658ae1f8:319665a2:c5ba5fc2:3b8d8f70:7fe12b12:de93d689:d1fa7519:304ce466	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-149724478440598	loop-078963851611729	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:6b5adaf4:7d0296bb:9e294d97:ace4d396:d3442f23:4826d8d3:510f3836:d9e3bffe	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-149807141333442	loop-174122727013791	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:a77c8976:f0d27ac8:6ac3d108:d3109ac4:d83f2ca5:65c4e920:a801da4a:f206f8db	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-149981903228307	loop-099534410252953	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:b378beaa:fddf3bce:89480872:f85d2c43:7aeb64a5:eccc1c9f:a18ed8c3:346b3e17	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-150162695959141	loop-145753367515202	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:80ac4e1d:a3944b38:a0f459ef:046f60a2:ae8b5d45:65f77323:19565cd1:a5605130	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-150309765743200	loop-091803045044026	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:69251ab1:7859a921:aa313f60:22085e73:0d51c897:f3a5ccbd:3b93768e:ee859b48	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-151078465828965	loop-234543627694492	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:bd0362ea:b3e02226:0da64168:359a7edb:9459b5eb:f1e59e8f:8be14952:b404c858	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-151082751692535	loop-056474336347946	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:13da82f5:aed276a3:24d664e0:b56ee0ad:31a3bad8:65101528:ae0c9415:0c51ac7d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-151129757445069	loop-259273520294663	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:caa716eb:ff6f1e0b:a2384333:8e8a0bd3:91c07f07:58cf0a11:b41ea58c:19d057e1	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-151214263734893	loop-247165715358423	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:0d58db9f:feffd2cf:51e05152:733bf933:6697965e:149f6aae:7d59922e:c4b1fbe3	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-151487096590393	loop-216592719076169	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:19ba99fd:198bb0f3:cc80a242:b9d7ae67:c1eb0a6a:03d6ad99:f791c4a4:f76cb4f1	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-151625838230673	loop-059988302226316	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:363ed2d2:b30bb520:e30d7a1e:2945a5f1:e23c7a40:755619fa:28a2bc97:00af8d50	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-151692504540128	loop-173258611300533	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:f078df21:21012ac1:5ddde2aa:6cf584b6:5aea6912:86ccf3bb:7d26d346:b3c22418	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-151784157978960	loop-106831368991762	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:51046464:aafe175a:f271f337:60d9ff82:51f08914:63b00e0d:21bd8eb8:ffc0a89a	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-152024100398710	loop-012186019243892	artifact-object-215290365789506	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:9f2212fd:ea74ee07:e0a6d928:48312607:e62d3221:e125ee2b:e26efd4c:61562685	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-152175355639646	loop-207168196247054	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:a3b25724:9177c916:c8df7e58:a4394c3b:53c75a81:aad00585:e607dd4a:9fa12f3d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-152176633370392	loop-195400967763197	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:90b17245:fd21bd83:4e7dfd21:b410f58b:d24ce418:d43c2c79:f681ca43:645e0c1b	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-152198842540360	loop-180529015487696	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:bdaa91d5:911339cc:45762813:038cccb8:f445001b:f644fe99:ac2b3265:760e2c13	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-152289214295807	loop-079036661421641	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:ca7a0991:2d49b07d:1e2256ec:6fb0754a:9f2c4b7e:459fe44f:dc9ea443:2c6f13c6	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-152298631056081	loop-119296760463652	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:6b6717f9:1a1ea42d:54c658c4:8ba81fdb:7e66d693:b0a05c9d:52097776:ff5859d5	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-152463660129206	loop-144233694221282	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:69543fbf:68248a83:41d677f0:016a23cd:ef8d57ab:90a8cb47:17e439fd:5f84fcb6	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-152526758616610	loop-022291879082575	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:2f20f36a:1894e4d1:c1e8816b:2e993e80:90374956:3d2ad468:ca3ee5e2:82ebc57f	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-152638572413323	loop-136560367564279	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:8cb8266d:aabc4fdc:06b2d36b:7b651451:524d3c50:883478bc:87c93377:c5a2f78b	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-152772502747439	loop-144007987352191	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:42204397:dd63b0e7:6686f336:db46c10a:2fb0863e:b836ffab:d0b6d85a:0c686f5f	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-152930487502454	loop-078591854839383	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:d241b9dc:19540b80:54f69a06:b2e4ccda:a05b0f02:94e4a54e:b9df4425:6c8241ac	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-153043689354499	loop-101165566312444	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:b8dc6d47:bd706404:0f29da3b:bcbd6606:05bd91ee:31d277ef:500163a0:7652e86d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-153054136057570	loop-278301511602221	artifact-object-237440070011343	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:49a1214a:ee3a799e:a967309f:a51f82d0:6f59ff2c:58103f1a:35f9a391:b13f6c74	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-153072330019999	loop-078963851611729	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:6b5adaf4:7d0296bb:9e294d97:ace4d396:d3442f23:4826d8d3:510f3836:d9e3bffe	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-153140850893931	loop-122978355181141	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:7d4b7a61:93d6b707:d6950acd:18ed0df0:442af44a:1d5f8630:1445922c:4c7057f2	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-153228759417759	loop-251449118327496	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:5076739e:2786b0d2:6dcc3355:2d8d3d6a:ab5a70c4:f194469a:d715439b:00f5b8ea	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-153468378862776	loop-154213160614412	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:40dbbe40:2545bb3b:da85595b:199218aa:59de385e:26e4fab7:d0d2a530:7098e2d2	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-153480044947805	loop-044635239333102	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:ceaae0ef:aba9afdf:d304f933:c41d9149:7306989d:b30b2525:76049c3a:6a4a30ca	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-153619500399743	loop-029513872934123	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:c70e4937:bb1bf759:7da2fb66:cab32659:f3954e68:695d1476:78df9954:8461c0c1	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-153969061845809	loop-005391477004038	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:5f91d1ab:470d8524:b84a0213:69ed080c:1a3362c8:5e7376df:54ee778e:09dea24b	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-154364499593266	loop-139046216216640	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:421c30ed:27aabcdc:3a20c928:e52dcc94:8b751ac6:14f760dd:2487711b:7994e4f3	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-154546028176488	loop-097541638596097	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:4bb57ee2:b3893680:255dc685:32c70405:354fb797:c60c80b1:447422dc:9ba263fc	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-154928099730806	loop-096055614851507	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:a53f77d7:1a796fdb:9cfae190:d419b9e0:4a479c75:be5b047a:51d793b6:28ff68c0	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-155123399287952	loop-260140309999319	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:b55ed226:edf61a21:3e72f17f:8c56672e:ca618904:7bc5cd44:f827245a:2cb32b31	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-155125427999323	loop-107724355574463	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:2bdefc11:9144b3b2:47c638fb:db2984ec:f413394e:26867357:7b049977:1e24183f	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-155170610311005	loop-072613646260545	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:91afeb90:fc145f05:3ba71cde:adae7a66:d5661927:010b1d3e:6f3d7a50:9c23c45d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-155238843249350	loop-150772036356368	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:69110b60:f77b138c:7a7dfb69:90a07167:bab45a82:b9cab8a3:002e2ca2:2a69961d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
